,Unnamed: 0,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,Country,DATE,DGO_FID,ID_AOI_all,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,POI_ID,SCALE,VEGETATION_AREA,VEGETATION_PERIMETER,VEGETATION_POLYGONS,VEGETATION_POLYGONS_p0,VEGETATION_POLYGONS_p10,VEGETATION_POLYGONS_p100,VEGETATION_POLYGONS_p20,VEGETATION_POLYGONS_p30,VEGETATION_POLYGONS_p40,VEGETATION_POLYGONS_p50,VEGETATION_POLYGONS_p60,VEGETATION_POLYGONS_p70,VEGETATION_POLYGONS_p80,VEGETATION_POLYGONS_p90,WATER_AREA,WATER_PERIMETER,WATER_POLYGONS,WATER_POLYGONS_p0,WATER_POLYGONS_p10,WATER_POLYGONS_p100,WATER_POLYGONS_p20,WATER_POLYGONS_p30,WATER_POLYGONS_p40,WATER_POLYGONS_p50,WATER_POLYGONS_p60,WATER_POLYGONS_p70,WATER_POLYGONS_p80,WATER_POLYGONS_p90,length
3709,3709,1773.0,0.0,100.0,FRA,2020-11-25,FRA38,97FRA,-0.2031190781848213,0.0628951516271786,-0.4264189155575159,0.2941957417702682,-0.5730086906229642,0.4439013423410106,-0.1286325128696122,FRA38,10,2577.0,7593.065628672343,3,9.0,9.0,1315.0,9.0,9.0,1253.0,1253.0,1253.0,1315.0,1315.0,1315.0,794.0,3389.6367354512176,4,4.0,4.0,666.0,4.0,19.0,19.0,62.0,105.0,105.0,666.0,666.0,1435
3710,3710,1912.0,0.0,100.0,FRA,2020-12-25,FRA38,97FRA,-0.1641714998186468,0.0598299646963271,-0.3358416750359091,0.2550962544531669,-0.4673354740528274,0.3966018530314543,-0.0727377395770436,FRA38,10,2483.0,7709.608642221056,4,1.0,1.0,1242.0,1.0,223.0,223.0,620.0,1017.0,1017.0,1242.0,1242.0,938.0,3599.0304971720407,4,4.0,4.0,891.0,4.0,8.0,8.0,21.5,35.0,35.0,891.0,891.0,1435
3711,3711,2156.0,0.0,100.0,FRA,2021-05-04,FRA38,97FRA,-0.1407838578726455,0.0255363927170172,-0.3080196461786225,0.2045003739323967,-0.4750692434544624,0.376445137185645,-0.0345273835438892,FRA38,10,2223.0,7237.842773171143,6,11.0,11.0,1159.0,24.0,24.0,27.0,29.5,32.0,970.0,970.0,1159.0,1138.0,3765.3655407807423,3,4.0,4.0,1117.0,4.0,4.0,17.0,17.0,17.0,1117.0,1117.0,1117.0,1435
3712,3712,1816.0,0.0,100.0,FRA,2021-11-20,FRA38,97FRA,-0.214900400245451,0.0733383756042746,-0.4098639974428176,0.2901282149753637,-0.5466278403394514,0.4399730683011315,-0.1475671292749608,FRA38,10,2485.0,7748.417490203359,6,1.0,1.0,1322.0,11.0,11.0,40.0,83.5,127.0,984.0,984.0,1322.0,583.0,3207.9232677644623,5,4.0,4.0,274.0,17.0,30.0,59.0,88.0,137.5,187.0,230.5,274.0,1435
3713,3713,2548.0,0.0,100.0,FRA,2021-12-15,FRA38,97FRA,0.0390620685849622,0.092433904582634,-0.0646951183674091,0.2013236787675238,-0.1687098852903131,0.3230637612005966,0.0685505526773244,FRA38,10,2141.0,7700.88337499137,9,1.0,1.0,1145.0,1.0,4.0,6.0,13.0,16.0,32.0,923.0,1145.0,1232.0,4395.533508927552,6,4.0,4.0,988.0,6.0,6.0,20.0,42.5,65.0,149.0,149.0,988.0,1435
3714,3714,1969.0,0.0,100.0,FRA,2020-01-25,FRA38,97FRA,-0.1742213705283483,0.0877537261221783,-0.3183504627641761,0.2353591794816478,-0.4342650981235091,0.348027198349549,-0.0950407256511497,FRA38,10,2427.0,7496.239201284632,6,4.0,4.0,1351.0,5.0,5.0,11.0,20.5,30.0,1026.0,1026.0,1351.0,915.0,3766.595947744846,5,5.0,5.0,768.0,8.5,12.0,25.0,38.0,65.0,92.0,430.0,768.0,1435
3715,3715,2427.0,0.0,100.0,FRA,2020-04-09,FRA38,97FRA,-0.202190132307088,0.0645250487867219,-0.3330371427702398,0.2035205534607838,-0.4933990092003746,0.3560633807806808,-0.0895776475012164,FRA38,10,2125.0,7416.45594709384,5,1.0,1.0,1130.0,5.5,10.0,22.0,34.0,492.0,950.0,1040.0,1130.0,1071.0,4143.909079992416,3,5.0,5.0,1044.0,5.0,5.0,22.0,22.0,22.0,1044.0,1044.0,1044.0,1435
3716,3716,1563.0,0.0,100.0,FRA,2020-05-24,FRA38,97FRA,-0.0663030388900701,0.0811325628446761,-0.2272526898201862,0.3230693556757337,-0.3109659172535753,0.4472627169718307,-0.0179109329141818,FRA38,10,2773.0,7644.497411337174,3,1.0,1.0,2761.0,1.0,1.0,11.0,11.0,11.0,2761.0,2761.0,2761.0,813.0,3426.5206024168974,6,5.0,5.0,529.0,10.0,10.0,48.0,73.0,98.0,123.0,123.0,529.0,1435
3717,3717,1481.0,0.0,100.0,FRA,2020-09-16,FRA38,97FRA,-0.1829243735738471,0.0509055078260611,-0.3897667086360664,0.3659081282357415,-0.4961767510250501,0.5282209690231704,-0.1611541132349578,FRA38,10,2761.0,7648.2587031123485,2,9.0,9.0,2752.0,9.0,9.0,9.0,1380.5,2752.0,2752.0,2752.0,2752.0,889.0,3851.127143304532,7,5.0,5.0,552.0,14.0,26.0,26.0,42.0,104.0,104.0,146.0,552.0,1435
3718,3718,1670.0,0.0,100.0,FRA,2021-06-13,FRA38,97FRA,-0.147457474936131,0.0545663537482487,-0.3167276512128253,0.3545447594129411,-0.4202869411858634,0.5387393193821907,-0.1114859755683249,FRA38,10,2597.0,7697.501964562791,2,16.0,16.0,2581.0,16.0,16.0,16.0,1298.5,2581.0,2581.0,2581.0,2581.0,1028.0,3935.5713611055576,4,5.0,5.0,779.0,5.0,23.0,23.0,122.0,221.0,221.0,779.0,779.0,1435
3719,3719,1617.0,0.0,100.0,FRA,2021-07-23,FRA38,97FRA,-0.1734297124379143,0.0576723112572853,-0.3426793482560041,0.3687052183880092,-0.4400271083233129,0.5475967093969939,-0.1556959534185162,FRA38,10,2665.0,7811.904832035661,2,28.0,28.0,2637.0,28.0,28.0,28.0,1332.5,2637.0,2637.0,2637.0,2637.0,1019.0,3794.2616341330113,5,5.0,5.0,793.0,21.5,38.0,58.0,78.0,91.5,105.0,449.0,793.0,1435
3720,3720,1654.0,0.0,100.0,FRA,2021-07-23,FRA38,97FRA,-0.155489739168182,0.0399277487807089,-0.3434371263970215,0.3668424942189098,-0.456227249557988,0.5644872671562868,-0.1399054175386357,FRA38,10,2598.0,7860.52145897996,2,22.0,22.0,2576.0,22.0,22.0,22.0,1299.0,2576.0,2576.0,2576.0,2576.0,1223.0,4146.772547721668,5,5.0,5.0,980.0,9.5,14.0,51.5,89.0,112.0,135.0,557.5,980.0,1435
3721,3721,1561.0,0.0,100.0,FRA,2021-08-27,FRA38,97FRA,-0.1328406097322502,0.0535962224377176,-0.3464836759116461,0.386980465487009,-0.4641600114709682,0.5717532045778073,-0.1126341961375069,FRA38,10,2689.0,7700.388048690985,2,29.0,29.0,2660.0,29.0,29.0,29.0,1344.5,2660.0,2660.0,2660.0,2660.0,1069.0,3851.9471488513686,4,5.0,5.0,871.0,5.0,69.0,69.0,96.5,124.0,124.0,871.0,871.0,1435
3722,3722,1605.0,0.0,100.0,FRA,2021-09-11,FRA38,97FRA,-0.1456677330383073,0.0510616975839541,-0.3523295884150293,0.3744541592516393,-0.471710094537222,0.5615935889776166,-0.1230411156591178,FRA38,10,2654.0,7743.59306007346,2,26.0,26.0,2628.0,26.0,26.0,26.0,1327.0,2628.0,2628.0,2628.0,2628.0,1112.0,3949.5489316875,4,5.0,5.0,896.0,5.0,81.0,81.0,105.5,130.0,130.0,896.0,896.0,1435
3723,3723,1627.0,0.0,100.0,FRA,2021-10-16,FRA38,97FRA,-0.1753388557816667,0.0723444959080653,-0.3512708744933105,0.3530136469071297,-0.4514011965687381,0.5138313474968517,-0.1478901125073152,FRA38,10,2656.0,7721.570430103262,2,24.0,24.0,2632.0,24.0,24.0,24.0,1328.0,2632.0,2632.0,2632.0,2632.0,801.0,3513.469167380539,5,5.0,5.0,470.0,11.5,18.0,65.0,112.0,154.0,196.0,333.0,470.0,1435
3724,3724,1982.0,0.0,100.0,FRA,2020-01-25,FRA38,97FRA,-0.1765688518162313,0.0825183138338413,-0.3261397354763158,0.233647799854928,-0.449658900475903,0.3526710041426139,-0.0945626737461303,FRA38,10,2408.0,7491.775061704535,8,1.0,1.0,1338.0,1.0,1.0,7.0,9.5,12.0,26.0,1022.0,1338.0,930.0,3802.013758764572,5,6.0,6.0,774.0,9.5,13.0,26.0,39.0,68.5,98.0,436.0,774.0,1435
3725,3725,1404.0,1.0,100.0,FRA,2020-09-01,FRA38,97FRA,-0.1355264435738522,0.0641971724081906,-0.3372660940719482,0.3826000184301932,-0.4286829219061257,0.5280520141065193,-0.1047799165954595,FRA38,10,2875.0,7443.700452379651,2,13.0,13.0,2862.0,13.0,13.0,13.0,1437.5,2862.0,2862.0,2862.0,2862.0,698.0,3204.758577991597,6,6.0,6.0,465.0,11.0,11.0,25.0,58.5,92.0,99.0,99.0,465.0,1435
3726,3726,1193.0,20.0,100.0,FRA,2020-09-26,FRA38,97FRA,-0.1523936872931048,0.0694310323742608,-0.3377207403141594,0.3812699304989202,-0.399397691067708,0.4893520514134366,-0.126537147128448,FRA38,10,3099.0,6513.3330886622825,2,28.0,28.0,3071.0,28.0,28.0,28.0,1549.5,3071.0,3071.0,3071.0,3071.0,522.0,2344.799317169188,3,6.0,6.0,415.0,6.0,6.0,101.0,101.0,101.0,415.0,415.0,415.0,1435
3727,3727,1751.0,0.0,100.0,FRA,2020-11-10,FRA38,97FRA,-0.160204122623453,0.0616919829535759,-0.3637746495389308,0.2773856013914444,-0.4923039007551369,0.4111784519591075,-0.0736847633349644,FRA38,10,2644.0,7479.858184798219,4,1.0,1.0,1340.0,1.0,1.0,1.0,651.5,1302.0,1302.0,1340.0,1340.0,796.0,3277.157592302052,4,6.0,6.0,647.0,6.0,25.0,25.0,71.5,118.0,118.0,647.0,647.0,1435
3728,3728,2068.0,0.0,100.0,FRA,2021-02-03,FRA38,97FRA,-0.161480047947241,0.0443744211940633,-0.3057964461628732,0.2143660679307718,-0.4410657325075428,0.366518444479133,-0.0785579929658456,FRA38,10,2282.0,7192.99402620114,6,2.0,2.0,1240.0,6.0,6.0,20.0,34.0,48.0,966.0,966.0,1240.0,1255.0,4031.8115359508806,3,6.0,6.0,1228.0,6.0,6.0,21.0,21.0,21.0,1228.0,1228.0,1228.0,1435
3729,3729,2158.0,0.0,100.0,FRA,2021-02-28,FRA38,97FRA,-0.1889758440319323,0.0555715824627404,-0.3604806005060573,0.2188212333524758,-0.5318347755689056,0.373875602937789,-0.092601297907565,FRA38,10,2223.0,7052.549112411692,8,1.0,1.0,1235.0,1.0,1.0,7.0,13.0,19.0,33.0,926.0,1235.0,1126.0,3939.05816097641,5,6.0,6.0,1041.0,7.0,8.0,15.0,22.0,35.5,49.0,545.0,1041.0,1435
3730,3730,1767.0,0.0,100.0,FRA,2020-11-25,FRA38,97FRA,-0.1974454794411593,0.0615106480373395,-0.4186342048878865,0.2935088733799977,-0.5657190969306859,0.4437455038471243,-0.1241767550558956,FRA38,10,2558.0,7834.176456580008,3,1.0,1.0,1324.0,1.0,1.0,1233.0,1233.0,1233.0,1324.0,1324.0,1324.0,834.0,3348.0688845170384,4,7.0,7.0,697.0,7.0,19.0,19.0,65.0,111.0,111.0,697.0,697.0,1435
3731,3731,2139.0,0.0,100.0,FRA,2021-02-28,FRA38,97FRA,-0.1831419300903523,0.0552372264961421,-0.3533063874097182,0.2186921961488829,-0.5221718380933963,0.3720175397019535,-0.0856853824645972,FRA38,10,2209.0,7216.51446397615,8,1.0,1.0,1217.0,2.0,5.0,10.0,15.5,21.0,27.0,926.0,1217.0,1123.0,4040.3114079660704,5,7.0,7.0,1031.0,9.0,11.0,17.0,23.0,37.0,51.0,541.0,1031.0,1435
3732,3732,1647.0,5.0,100.0,FRA,2021-07-18,FRA38,97FRA,-0.1269541559703044,0.04627535495912,-0.3073243096325075,0.3689827320793502,-0.4145853141199213,0.5604516830032118,-0.1088999440309397,FRA38,10,2620.0,7807.609671420409,2,26.0,26.0,2594.0,26.0,26.0,26.0,1310.0,2594.0,2594.0,2594.0,2594.0,1257.0,4324.761281786017,5,7.0,7.0,991.0,9.0,11.0,54.5,98.0,124.0,150.0,570.5,991.0,1435
3733,3733,2386.0,0.0,100.0,FRA,2020-04-04,FRA38,97FRA,-0.2055421884064888,0.0724253380766815,-0.3411496950992471,0.2135123407083298,-0.5005502645647818,0.3604964643962678,-0.078686436054141,FRA38,10,2174.0,7285.685850039529,5,10.0,10.0,1111.0,11.0,12.0,25.5,39.0,520.5,1002.0,1056.5,1111.0,946.0,3944.553655204818,4,8.0,8.0,871.0,8.0,16.0,16.0,33.5,51.0,51.0,871.0,871.0,1435
3734,3734,1467.0,0.0,100.0,FRA,2020-06-28,FRA38,97FRA,-0.1347045803117963,0.0446613835120412,-0.3262867976276372,0.3739174454330997,-0.422091356104198,0.538562870192319,-0.1009077749923936,FRA38,10,2790.0,7528.595214849398,2,17.0,17.0,2773.0,17.0,17.0,17.0,1395.0,2773.0,2773.0,2773.0,2773.0,961.0,3893.4273017815663,7,8.0,8.0,600.0,16.0,28.0,28.0,49.0,120.0,120.0,140.0,600.0,1435
3735,3735,1471.0,0.0,100.0,FRA,2020-07-03,FRA38,97FRA,-0.1141508809006131,0.0459334774640358,-0.3157016000312884,0.3754676430468481,-0.4168272190924365,0.5410288690746222,-0.0781113030075685,FRA38,10,2787.0,7529.613467601165,2,18.0,18.0,2769.0,18.0,18.0,18.0,1393.5,2769.0,2769.0,2769.0,2769.0,942.0,3758.04360500166,7,8.0,8.0,589.0,13.0,27.0,27.0,47.0,118.0,118.0,140.0,589.0,1435
3736,3736,1373.0,3.0,100.0,FRA,2020-09-01,FRA38,97FRA,-0.1271185512200903,0.0602770356568319,-0.3295324182212656,0.3812711261238025,-0.4201757428271422,0.5259366024572474,-0.0985227832554366,FRA38,10,2867.0,7549.409061516048,2,21.0,21.0,2846.0,21.0,21.0,21.0,1433.5,2846.0,2846.0,2846.0,2846.0,748.0,3352.695799898001,6,8.0,8.0,490.0,17.0,17.0,32.0,65.0,98.0,103.0,103.0,490.0,1435
3737,3737,1993.0,0.0,100.0,FRA,2021-05-19,FRA38,97FRA,-0.0770622783526862,0.0307054722273871,-0.2444391479172435,0.2476944777930841,-0.3877104246086625,0.4307517654089776,0.0064830701479828,FRA38,10,2312.0,7457.938050631964,5,1.0,1.0,1147.0,11.0,21.0,32.5,44.0,571.5,1099.0,1123.0,1147.0,1123.0,4246.02000853784,4,8.0,8.0,1065.0,8.0,15.0,15.0,25.0,35.0,35.0,1065.0,1065.0,1435
3738,3738,1698.0,0.0,100.0,FRA,2021-10-26,FRA38,97FRA,-0.1844798886494814,0.0720467357542732,-0.3770953491473762,0.3277932908155597,-0.4978408316109129,0.4884384317130056,-0.1506826296166444,FRA38,10,2584.0,7817.987383470751,2,16.0,16.0,2568.0,16.0,16.0,16.0,1292.0,2568.0,2568.0,2568.0,2568.0,895.0,3761.964828688072,5,8.0,8.0,530.0,20.5,33.0,68.0,103.0,162.0,221.0,375.5,530.0,1435
3739,3739,1685.0,0.0,100.0,FRA,2021-10-26,FRA38,97FRA,-0.1850433524153216,0.0705469298521106,-0.3777359430262866,0.3257917524324467,-0.4959871672154786,0.4823362594927476,-0.1518844223931179,FRA38,10,2610.0,7795.99219219544,3,1.0,1.0,2592.0,1.0,1.0,17.0,17.0,17.0,2592.0,2592.0,2592.0,862.0,3732.965224633079,5,8.0,8.0,513.0,17.0,26.0,63.0,100.0,157.5,215.0,364.0,513.0,1435
3740,3740,1957.0,0.0,100.0,FRA,2020-02-09,FRA38,97FRA,-0.2119104390902132,0.0834718278527174,-0.3771804385462749,0.2488431935251979,-0.5097687483466627,0.3771567026903472,-0.1216437161939301,FRA38,10,2408.0,7385.305393448199,7,1.0,1.0,1380.0,4.0,8.0,8.0,8.0,26.0,26.0,981.0,1380.0,632.0,3264.4310260573275,5,9.0,9.0,417.0,21.5,34.0,51.0,68.0,86.0,104.0,260.5,417.0,1435
3741,3741,1924.0,0.0,100.0,FRA,2020-02-09,FRA38,97FRA,-0.2057945719403633,0.0827868728604907,-0.3718193125112284,0.2492782843351586,-0.5025934586048927,0.3756324883892737,-0.1189681029815962,FRA38,10,2403.0,7675.559073320346,6,6.0,6.0,1385.0,8.0,8.0,9.0,16.5,24.0,971.0,971.0,1385.0,617.0,3315.509073224466,5,9.0,9.0,410.0,23.0,37.0,49.0,61.0,80.5,100.0,255.0,410.0,1435
3742,3742,1924.0,0.0,100.0,FRA,2020-02-14,FRA38,97FRA,-0.1812120434839634,0.0767319707625124,-0.365789133421665,0.2602692227327137,-0.5101199666602864,0.3973711089958759,-0.0864797418163395,FRA38,10,2428.0,7761.068758030333,5,8.0,8.0,1366.0,11.0,14.0,24.0,34.0,520.0,1006.0,1186.0,1366.0,827.0,3524.6582786181243,4,9.0,9.0,686.0,9.0,41.0,41.0,66.0,91.0,91.0,686.0,686.0,1435
3743,3743,2438.0,0.0,100.0,FRA,2021-03-25,FRA38,97FRA,-0.1594033096555837,0.1140711266226303,-0.2315120981834877,0.1913323482284573,-0.3215908578666687,0.2724545719591488,-0.0621926642451245,FRA38,10,2261.0,6891.845317803281,5,6.0,6.0,1256.0,12.5,19.0,20.0,21.0,490.0,959.0,1107.5,1256.0,681.0,3254.6103012553936,5,9.0,9.0,452.0,11.5,14.0,51.5,89.0,103.0,117.0,284.5,452.0,1435
3744,3744,2362.0,0.0,100.0,FRA,2021-04-09,FRA38,97FRA,-0.1590883741527322,0.100498579474507,-0.2577904087212397,0.1974982086623648,-0.371718883828749,0.296916492150995,-0.0655070183154383,FRA38,10,2232.0,7195.9978014831295,8,1.0,1.0,1163.0,1.0,1.0,11.0,18.5,26.0,30.0,999.0,1163.0,861.0,3505.221167483732,5,9.0,9.0,690.0,12.5,16.0,23.0,30.0,73.0,116.0,403.0,690.0,1435
3745,3745,1707.0,0.0,100.0,FRA,2021-06-13,FRA38,97FRA,-0.136910373010259,0.0380509604261713,-0.3141713322994666,0.3479608036753705,-0.4289574306426842,0.5460285084186061,-0.11218456718009,FRA38,10,2550.0,7871.594478650322,4,20.0,20.0,1336.0,20.0,31.0,31.0,597.0,1163.0,1163.0,1336.0,1336.0,1271.0,4146.3566155282,3,9.0,9.0,1158.0,9.0,9.0,104.0,104.0,104.0,1158.0,1158.0,1158.0,1435
3746,3746,1612.0,0.0,100.0,FRA,2021-09-11,FRA38,97FRA,-0.1347288998902973,0.0432544481309946,-0.349182163131034,0.3738044455061552,-0.4742191044541487,0.5660926598347957,-0.1149609441698624,FRA38,10,2633.0,7835.39633107576,2,25.0,25.0,2608.0,25.0,25.0,25.0,1316.5,2608.0,2608.0,2608.0,2608.0,1199.0,4138.743134564228,4,9.0,9.0,961.0,9.0,92.0,92.0,114.5,137.0,137.0,961.0,961.0,1435
3747,3747,1697.0,0.0,100.0,FRA,2021-10-26,FRA38,97FRA,-0.180712274236889,0.0719871553520203,-0.3658246602688675,0.3235008022400626,-0.4800281342772098,0.4785248933178134,-0.1491986897756785,FRA38,10,2594.0,7835.436458658524,2,20.0,20.0,2574.0,20.0,20.0,20.0,1297.0,2574.0,2574.0,2574.0,2574.0,916.0,3600.5827707505773,4,9.0,9.0,775.0,9.0,31.0,31.0,66.0,101.0,101.0,775.0,775.0,1435
3748,3748,1701.0,0.0,100.0,FRA,2021-10-26,FRA38,97FRA,-0.1794405579187938,0.0680491254962566,-0.3747529031096885,0.3263278795109773,-0.497647137471347,0.4889172689929616,-0.1493002052176479,FRA38,10,2569.0,7870.688035112734,4,17.0,17.0,1247.0,17.0,255.0,255.0,652.5,1050.0,1050.0,1247.0,1247.0,971.0,3724.778978500039,4,9.0,9.0,818.0,9.0,33.0,33.0,72.0,111.0,111.0,818.0,818.0,1435
3749,3749,1512.0,0.0,100.0,FRA,2020-08-27,FRA38,97FRA,-0.158734145684861,0.0524026553694555,-0.3543555686479744,0.3510961978016511,-0.4556417833211827,0.506646152231635,-0.1366813406320236,FRA38,10,2741.0,7527.624769516363,4,1.0,1.0,2730.0,1.0,1.0,1.0,5.0,9.0,9.0,2730.0,2730.0,956.0,4116.796465328508,5,10.0,10.0,800.0,13.0,16.0,22.0,28.0,65.0,102.0,451.0,800.0,1435
3750,3750,1542.0,0.0,100.0,FRA,2020-10-21,FRA38,97FRA,-0.1105467357645468,0.0392855119850043,-0.3271481375463668,0.3127379975091666,-0.4463621409900614,0.4639350792397611,-0.0819136841579183,FRA38,10,2684.0,7473.327012647101,4,1.0,1.0,1664.0,1.0,1.0,1.0,509.5,1018.0,1018.0,1664.0,1664.0,1103.0,4163.52651180053,5,10.0,10.0,907.0,13.5,17.0,32.0,47.0,84.5,122.0,514.5,907.0,1435
3751,3751,1970.0,0.0,100.0,FRA,2021-02-08,FRA38,97FRA,-0.1371259964603455,0.0458843783233706,-0.3355409263840588,0.2426161146493087,-0.5020635061328937,0.4024960704234128,-0.0446945591100595,FRA38,10,2343.0,7400.78176593548,7,1.0,1.0,1269.0,1.0,27.0,27.0,34.0,60.0,60.0,951.0,1269.0,1067.0,3785.603557325217,4,10.0,10.0,992.0,10.0,11.0,11.0,32.5,54.0,54.0,992.0,992.0,1435
3752,3752,1578.0,0.0,100.0,FRA,2021-08-27,FRA38,97FRA,-0.1260201181132209,0.0481722449839616,-0.3441405557036249,0.3862719091539583,-0.4694858637130708,0.5803873237093548,-0.1056829937153374,FRA38,10,2640.0,7813.696602282085,2,20.0,20.0,2620.0,20.0,20.0,20.0,1320.0,2620.0,2620.0,2620.0,2620.0,1136.0,4008.508226007631,4,10.0,10.0,908.0,10.0,86.0,86.0,109.0,132.0,132.0,908.0,908.0,1435
3753,3753,1931.0,0.0,100.0,FRA,2020-01-30,FRA38,97FRA,-0.190078565407068,0.0726248372469005,-0.3651687609801454,0.2541088827442324,-0.5061896556663202,0.3944914232351081,-0.1120092088635007,FRA38,10,2383.0,7472.514107241085,5,4.0,4.0,1330.0,8.0,12.0,22.0,32.0,518.5,1005.0,1167.5,1330.0,953.0,3927.0220323173503,4,11.0,11.0,886.0,11.0,12.0,12.0,28.0,44.0,44.0,886.0,886.0,1435
3754,3754,1958.0,0.0,100.0,FRA,2020-02-04,FRA38,97FRA,-0.1891947999921918,0.062537673205292,-0.3812335259149118,0.2537800653437479,-0.5365851463642386,0.4040682930816462,-0.0784251268965573,FRA38,10,2393.0,7614.538641317144,6,5.0,5.0,1336.0,8.0,8.0,14.0,19.0,24.0,1006.0,1006.0,1336.0,759.0,3455.071720664462,5,11.0,11.0,491.0,27.5,44.0,71.5,99.0,106.5,114.0,302.5,491.0,1435
3755,3755,1917.0,0.0,100.0,FRA,2020-02-14,FRA38,97FRA,-0.1857205727177652,0.077817528473937,-0.371730321676549,0.2603931918294844,-0.514675535031729,0.396019901223302,-0.0856064462862378,FRA38,10,2452.0,7649.014869529271,5,10.0,10.0,1391.0,11.0,12.0,21.5,31.0,519.5,1008.0,1199.5,1391.0,752.0,3477.287070436162,5,11.0,11.0,498.0,23.0,35.0,63.5,92.0,104.0,116.0,307.0,498.0,1435
3756,3756,1486.0,0.0,100.0,FRA,2020-07-03,FRA38,97FRA,-0.1100057907474598,0.0428343674882475,-0.3131877663667908,0.374869796969523,-0.4178934627872626,0.5445888391605064,-0.0754395756705227,FRA38,10,2756.0,7731.611200094005,3,1.0,1.0,2742.0,1.0,1.0,13.0,13.0,13.0,2742.0,2742.0,2742.0,994.0,4199.457145685024,7,11.0,11.0,603.0,14.0,35.0,35.0,51.0,122.0,122.0,158.0,603.0,1435
3757,3757,1526.0,0.0,100.0,FRA,2020-08-07,FRA38,97FRA,-0.1508622718317878,0.0445108557798482,-0.3428736752587683,0.3493801522381156,-0.4439193928328283,0.5104842579903309,-0.1282936536626063,FRA38,10,2730.0,7670.849302764191,2,8.0,8.0,2722.0,8.0,8.0,8.0,1365.0,2722.0,2722.0,2722.0,2722.0,1027.0,4030.9653527515575,5,11.0,11.0,839.0,15.5,20.0,28.5,37.0,78.5,120.0,479.5,839.0,1435
3758,3758,1612.0,15.0,100.0,FRA,2021-07-13,FRA38,97FRA,-0.1172097842304074,0.0620739894819456,-0.2902773166120765,0.3720263589788554,-0.388257933393799,0.5526443260063726,-0.1010091385787672,FRA38,10,2645.0,7857.47707141116,2,26.0,26.0,2619.0,26.0,26.0,26.0,1322.5,2619.0,2619.0,2619.0,2619.0,1080.0,4248.838399728738,6,11.0,11.0,766.0,23.0,23.0,29.0,69.5,110.0,141.0,141.0,766.0,1435
3759,3759,1554.0,70.0,100.0,FRA,2021-09-21,FRA38,97FRA,-0.0382371615443426,0.0246221570685026,-0.3471178788691116,0.4166093288026495,-0.5160075630881229,0.6315945547923671,-0.012273644492949,FRA38,10,2703.0,7531.893185386721,2,10.0,10.0,2693.0,10.0,10.0,10.0,1351.5,2693.0,2693.0,2693.0,2693.0,1253.0,3747.252489818314,5,11.0,11.0,1051.0,13.0,15.0,38.5,62.0,88.0,114.0,582.5,1051.0,1435
3760,3760,1532.0,0.0,100.0,FRA,2021-10-06,FRA38,97FRA,-0.1462690691385104,0.0643193210815899,-0.34304283579791,0.3831797094421708,-0.4473556751497682,0.5534208218670085,-0.1052056062753375,FRA38,10,2719.0,7812.71395782342,2,33.0,33.0,2686.0,33.0,33.0,33.0,1359.5,2686.0,2686.0,2686.0,2686.0,707.0,3520.5571452438726,5,11.0,11.0,372.0,20.5,30.0,66.0,102.0,147.0,192.0,282.0,372.0,1435
3761,3761,2159.0,79.0,100.0,FRA,2021-12-30,FRA38,97FRA,-0.1472237012296802,0.1056209022780944,-0.2181705573320208,0.1950195167628173,-0.2885373969758547,0.2735666434682898,-0.0742155352402376,FRA38,10,2392.0,7532.512623991921,4,20.0,20.0,1161.0,20.0,50.0,50.0,605.5,1161.0,1161.0,1161.0,1161.0,599.0,3322.220940490315,5,11.0,11.0,305.0,25.5,40.0,69.0,98.0,121.5,145.0,225.0,305.0,1435
3762,3762,1499.0,0.0,100.0,FRA,2020-07-08,FRA38,97FRA,-0.1309521362706311,0.0530359191892524,-0.3257061670942819,0.3716598252144661,-0.4240196219150575,0.5329658279846725,-0.0987134841334844,FRA38,10,2787.0,7556.51049861241,2,12.0,12.0,2775.0,12.0,12.0,12.0,1393.5,2775.0,2775.0,2775.0,2775.0,975.0,3926.100465053724,7,12.0,12.0,594.0,16.0,34.0,34.0,44.0,126.0,126.0,149.0,594.0,1435
3763,3763,1533.0,0.0,100.0,FRA,2020-08-07,FRA38,97FRA,-0.1555119299085078,0.0422213830262521,-0.3549797874633724,0.3534971383926838,-0.461308141811082,0.5203111048926212,-0.1297609831714272,FRA38,10,2735.0,7597.550089673429,2,8.0,8.0,2727.0,8.0,8.0,8.0,1367.5,2727.0,2727.0,2727.0,2727.0,1035.0,4274.980113667205,5,12.0,12.0,854.0,14.5,17.0,27.0,37.0,76.0,115.0,484.5,854.0,1435
3764,3764,1559.0,0.0,100.0,FRA,2020-10-21,FRA38,97FRA,-0.1162510366228765,0.039170791110727,-0.3355540060453187,0.3129366415461644,-0.4562178755786695,0.4644455201418904,-0.0842919752063394,FRA38,10,2710.0,7521.721168845899,2,8.0,8.0,2702.0,8.0,8.0,8.0,1355.0,2702.0,2702.0,2702.0,2702.0,1108.0,4061.7551707963817,5,12.0,12.0,912.0,16.0,20.0,32.5,45.0,82.0,119.0,515.5,912.0,1435
